id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1212156951880073216,1212156951880073216,2020-01-01 05:11:52 India Standard Time,2020-01-01,05:11:52,+0530,868463655372734465,dulleytopbooks,Derek Dulley,,May today be the DAY we ALL decide to serve and glorify #God by following His Word...His WORD to take on the sincere heart of #Christ #Jesus...His HEART of eternal #LOVE for ALL! Ezek.36:26 &amp; Isaiah 53:5 #GOD=#LOVE=#HOPE=#PURPOSE=#ETERNALLIFE  #Depression  #JesusSaves #JesusHeals,en,[],[],[],0,1,5,"['god', 'christ', 'jesus', 'love', 'god', 'love', 'hope', 'purpose', 'eternallife', 'depression', 'jesussaves', 'jesusheals']",[],https://twitter.com/DulleyTopBooks/status/1212156951880073216,False,,0,,,,,,,,[],,,,
1212156483644936194,1212156483644936194,2020-01-01 05:10:01 India Standard Time,2020-01-01,05:10:01,+0530,89962967,skypetherapist,Online Mindfulness Therapy,,Using #Mindfulness to Overcome #Anxiety and #Depression. Read more about Mindfulness Therapy in this very popular article:  https://t.co/GKSNvigM0c. Online Mindfulness Therapy via Skype. Visit:  https://t.co/wA24wSaK62.,en,[],"['https://tinybuddha.com/blog/let-it-be-using-mindfulness-to-overcome-anxiety-depression/', 'https://pdmstrong.wordpress.com']",[],0,0,0,"['mindfulness', 'anxiety', 'depression']",[],https://twitter.com/SkypeTherapist/status/1212156483644936194,False,,0,,,,,,,,[],,,,
1212156287590576135,1212156287590576135,2020-01-01 05:09:14 India Standard Time,2020-01-01,05:09:14,+0530,1164305303053066240,howtolivvids,Livy Quinn,,2019 wasn't the problem. I was the problem. 2020 will probably be more of the same. #newyearsameme #2020 #2019 #newyearseve #mentalillnessawareness #mentalillness #bpd #depression  https://t.co/cXzcCz1lRO,en,[],['https://www.instagram.com/p/B6wWuIGg6i9/?igshid=1n3mbaq459jf0'],[],0,0,0,"['newyearsameme', 'newyearseve', 'mentalillnessawareness', 'mentalillness', 'bpd', 'depression']",[],https://twitter.com/HowtoLivVids/status/1212156287590576135,False,,0,,,,,,,,[],,,,
1212155396875419648,1212155396875419648,2020-01-01 05:05:42 India Standard Time,2020-01-01,05:05:42,+0530,868463655372734465,dulleytopbooks,Derek Dulley,,#God will open many doors in our life if we make the personal decision to open our heart to Him and only Him forever going forward! Ezekiel 36:26 #INTERCESSION #Prayer #TwinSoul  #Depression #Prayer #Addiction #Prayer  #HospitalAbuse #Prayer   #Jesus #JesusSaves #JesusHeals,en,[],[],[],0,0,3,"['god', 'intercession', 'prayer', 'twinsoul', 'depression', 'prayer', 'addiction', 'prayer', 'hospitalabuse', 'prayer', 'jesus', 'jesussaves', 'jesusheals']",[],https://twitter.com/DulleyTopBooks/status/1212155396875419648,False,,0,,,,,,,,[],,,,
1212155333642276864,1212155333642276864,2020-01-01 05:05:26 India Standard Time,2020-01-01,05:05:26,+0530,2553485468,bekalombardo,"Rebecca Lombardo - Author, advocate, blogger 💕",,Is anyone else struggling with #anxiety headed into the new year? I don't think I'm ready. I feel awful!  #KeepTalkingMH #bipolar #depression #happynewyear2020  #NewYears,en,[],[],[],7,4,23,"['anxiety', 'keeptalkingmh', 'bipolar', 'depression', 'happynewyear2020', 'newyears']",[],https://twitter.com/BekaLombardo/status/1212155333642276864,False,,0,,,,,,,,[],,,,
1212155226360336385,1212155226360336385,2020-01-01 05:05:01 India Standard Time,2020-01-01,05:05:01,+0530,89962967,skypetherapist,Online Mindfulness Therapy,,Online #Mindfulness Therapy via Skype for the treatment of #OCD &amp; obsessive or intrusive thoughts and traumatic memory images. Contact me to learn more. See:  https://t.co/e4DyZMT248 #OCDrecovery #OCDawareness #anxiety #mindfulness #depression #the…,en,[],['https://pdmstrong.wordpress.com/online-therapy-for-ocd/'],[],0,0,0,"['mindfulness', 'ocd', 'ocdrecovery', 'ocdawareness', 'anxiety', 'mindfulness', 'depression', 'the']",[],https://twitter.com/SkypeTherapist/status/1212155226360336385,False,,0,,,,,,,,[],,,,
1212155095044935680,1212155095044935680,2020-01-01 05:04:30 India Standard Time,2020-01-01,05:04:30,+0530,17573212,thichnhathanh,Thich Nhat Hanh,,"In this 95-minute dharma talk we learn how to sit, how to practice with the love mantras, and how to practice insight in order to transform our suffering.  https://t.co/rlfduKFFZu #consumption #death #depression #FourNobleTruths #mantras #mentalillness #Sitting #transformation",en,[],['https://tnhaudio.org/2019/12/31/sitting-on-our-portable-lotus-flower/'],[],1,42,229,"['consumption', 'death', 'depression', 'fournobletruths', 'mantras', 'mentalillness', 'sitting', 'transformation']",[],https://twitter.com/thichnhathanh/status/1212155095044935680,False,,0,,,,,,,,[],,,,
1212155023171260417,1212155023171260417,2020-01-01 05:04:12 India Standard Time,2020-01-01,05:04:12,+0530,55378177,mystickwarrior,The Unconventional Wolf,,#lupus #autoimmune #chronicillness #invisibleillness #sjogrens #fibro #insomnia #brainfog #MentalHealth #anxiety #depression #strength #support #survivor #hope #cure #inkedbohemianfreespirit #stargazer #believerinmagik #warrior #alive  https://t.co/PG6KhYsoab,qme,[],[],['https://pbs.twimg.com/media/ENJwkXwVAAEEnf0.jpg'],0,0,1,"['lupus', 'autoimmune', 'chronicillness', 'invisibleillness', 'sjogrens', 'fibro', 'insomnia', 'brainfog', 'mentalhealth', 'anxiety', 'depression', 'strength', 'support', 'survivor', 'hope', 'cure', 'inkedbohemianfreespirit', 'stargazer', 'believerinmagik', 'warrior', 'alive']",[],https://twitter.com/MystickWarrior/status/1212155023171260417,False,,1,https://pbs.twimg.com/media/ENJwkXwVAAEEnf0.jpg,,,,,,,[],,,,
1212154723094204416,1212154723094204416,2020-01-01 05:03:01 India Standard Time,2020-01-01,05:03:01,+0530,89962967,skypetherapist,Online Mindfulness Therapy,,Talk to a psychotherapist online by Skype for help with #addiction. To recover fully you must heal the underlying emotional pain that causes your addiction. Go to:  https://t.co/7QuAH7OnwX #addictionrecovery #AddictionTreatment #AddictionHelp #alcoholism #depression,en,[],['https://pdmstrong.wordpress.com/talk-to-a-psychotherapist-online-for-help-with-addiction/'],[],0,0,0,"['addiction', 'addictionrecovery', 'addictiontreatment', 'addictionhelp', 'alcoholism', 'depression']",[],https://twitter.com/SkypeTherapist/status/1212154723094204416,False,,0,,,,,,,,[],,,,
1212154369686138880,1212154369686138880,2020-01-01 05:01:37 India Standard Time,2020-01-01,05:01:37,+0530,868463655372734465,dulleytopbooks,Derek Dulley,,By the stripes of #God's Son I #pray we ALL do only what is right from today going forward...Isaiah 53:5   #INTERCESSION #Prayer #TwinSoul   #Depression   #Addiction   #HospitalAbuse   #Jesus   #JesusSaves   #JesusHeals,en,[],[],[],0,1,2,"['god', 'pray', 'intercession', 'prayer', 'twinsoul', 'depression', 'addiction', 'hospitalabuse', 'jesus', 'jesussaves', 'jesusheals']",[],https://twitter.com/DulleyTopBooks/status/1212154369686138880,False,,0,,,,,,,,[],,,,
1212154364284014592,1212154364284014592,2020-01-01 05:01:35 India Standard Time,2020-01-01,05:01:35,+0530,12903462,nitestar,Peter C. Frank,,I've been in a huge black hole of #depression these last few months. Watched some @BernieSanders videos &amp; started feeling hopeful I'll come thru it.  So I'm scraping together my pennies to see if I can make a $3 or $5 contribution. Won't you join me in supporting #Bernie2020?,en,"[{'screen_name': 'berniesanders', 'name': 'bernie sanders', 'id': '216776631'}]",[],[],13,48,242,"['depression', 'bernie2020']",[],https://twitter.com/NiteStar/status/1212154364284014592,False,https://twitter.com/BernieSanders/status/1211847091691118593,0,,,,,,,,[],,,,
1212154009655631872,1212154009655631872,2020-01-01 05:00:11 India Standard Time,2020-01-01,05:00:11,+0530,365654242,birthinjuryinfo,Birth Injury Justice Center,,Study Shows Adults With #CerebralPalsy Face Higher Risk of #Depression  https://t.co/9ggy5bwomn,en,[],['http://bit.ly/2W8aWgh'],[],0,0,0,"['cerebralpalsy', 'depression']",[],https://twitter.com/birthinjuryinfo/status/1212154009655631872,False,,0,,,,,,,,[],,,,
1212153884434583553,1212153884434583553,2020-01-01 04:59:41 India Standard Time,2020-01-01,04:59:41,+0530,1127818789247021056,ingrimcompany,In Grim Company,,i see no way that this can go wrong    #depression #anxiety #Mentalhealth #happynewyear2020 #NYE2019 #NewYearsResolution #NewYear  https://t.co/ktGCynfDRP,en,[],[],['https://pbs.twimg.com/media/ENJvhx_U4AAFqIg.jpg'],1,3,4,"['depression', 'anxiety', 'mentalhealth', 'happynewyear2020', 'nye2019', 'newyearsresolution', 'newyear']",[],https://twitter.com/ingrimcompany/status/1212153884434583553,False,,1,https://pbs.twimg.com/media/ENJvhx_U4AAFqIg.jpg,,,,,,,[],,,,
1212153781665726464,1212153781665726464,2020-01-01 04:59:16 India Standard Time,2020-01-01,04:59:16,+0530,868463655372734465,dulleytopbooks,Derek Dulley,,"If we make the personal decision to take on Our Lord, Our #God's sincere heart then YES we will naturally only do what is right forever going forward...Ezekiel 36:26 #PRAYER  #INTERCESSION #TwinSoul  #Depression  #Addiction  #HospitalAbuse  #Jesus  #JesusSaves  #JesusHeals",en,[],[],[],1,1,3,"['god', 'prayer', 'intercession', 'twinsoul', 'depression', 'addiction', 'hospitalabuse', 'jesus', 'jesussaves', 'jesusheals']",[],https://twitter.com/DulleyTopBooks/status/1212153781665726464,False,,0,,,,,,,,[],,,,
1212153696164954112,1212153696164954112,2020-01-01 04:58:56 India Standard Time,2020-01-01,04:58:56,+0530,414322978,dintynan,Dennis Tynan,,#poetry #integrity #love #family #hope #anxiety #depression #belief #believe #love #poets #poet #poems #poetry #poetsofig #suicideprevention #poetrycommunity #friends #poetryofinstagram #poetsofinstagram #courage…  https://t.co/28NnTVUUnJ,und,[],['https://www.instagram.com/p/B6wVipZlXMY/?igshid=8wu70icyabo9'],[],0,0,1,"['poetry', 'integrity', 'love', 'family', 'hope', 'anxiety', 'depression', 'belief', 'believe', 'love', 'poets', 'poet', 'poems', 'poetry', 'poetsofig', 'suicideprevention', 'poetrycommunity', 'friends', 'poetryofinstagram', 'poetsofinstagram', 'courage']",[],https://twitter.com/DinTynan/status/1212153696164954112,False,,0,,,,,,,,[],,,,
1212153287601840129,1212153287601840129,2020-01-01 04:57:19 India Standard Time,2020-01-01,04:57:19,+0530,868463655372734465,dulleytopbooks,Derek Dulley,,"#God bless you ALL today and may #God's good angels watch over ALL distressed souls today, tomorrow, and forever going forward...#Prayer   #Depression   #Addiction   #HospitalAbuse   #InstitutionalAbuse  #Jesus   #JesusSaves   #JesusHeals",en,[],[],[],1,1,3,"['god', 'god', 'prayer', 'depression', 'addiction', 'hospitalabuse', 'institutionalabuse', 'jesus', 'jesussaves', 'jesusheals']",[],https://twitter.com/DulleyTopBooks/status/1212153287601840129,False,,0,,,,,,,,[],,,,
1212153254626414592,1212153254626414592,2020-01-01 04:57:11 India Standard Time,2020-01-01,04:57:11,+0530,361209797,mufmigary,Remik (MufMiGary),,#lemisina #dnooceanu #Depression  https://t.co/tbXc8ul3PQ,qme,[],[],['https://pbs.twimg.com/media/ENJu9N4WkAAn1oa.jpg'],0,0,3,"['lemisina', 'dnooceanu', 'depression']",[],https://twitter.com/mufmiGary/status/1212153254626414592,False,,1,https://pbs.twimg.com/media/ENJu9N4WkAAn1oa.jpg,,,,,,,[],,,,
1212152707701788678,1212152707701788678,2020-01-01 04:55:00 India Standard Time,2020-01-01,04:55:00,+0530,89962967,skypetherapist,Online Mindfulness Therapy,,How to treat #OCD with #Mindfulness Therapy. See:  https://t.co/e4DyZMT248 #OCDawareness #anxiety #depression #therapy,en,[],['https://pdmstrong.wordpress.com/online-therapy-for-ocd/'],[],0,0,0,"['ocd', 'mindfulness', 'ocdawareness', 'anxiety', 'depression', 'therapy']",[],https://twitter.com/SkypeTherapist/status/1212152707701788678,False,,0,,,,,,,,[],,,,
1212152591649517568,1212152591649517568,2020-01-01 04:54:33 India Standard Time,2020-01-01,04:54:33,+0530,4276658027,gta5_fanman,Peter Games,,Anyone else feeling depressed as the New Year comes? #Depression #NewYears,en,[],[],[],0,0,0,"['depression', 'newyears']",[],https://twitter.com/gta5_fanman/status/1212152591649517568,False,,0,,,,,,,,[],,,,
1212152468169203714,1212152468169203714,2020-01-01 04:54:03 India Standard Time,2020-01-01,04:54:03,+0530,1187684337380143106,rechtsanwaltkr,Kurt R.,,Artikel: Die Seele des Menschen    https://t.co/yPWRXOCPCz   #depression #therapeut #selbstbewusstsein #neurose #buch #identitaet,de,[],['https://wp.me/p4SXIb-BL'],[],0,0,0,"['depression', 'therapeut', 'selbstbewusstsein', 'neurose', 'buch', 'identitaet']",[],https://twitter.com/RechtsanwaltKR/status/1212152468169203714,False,,0,,,,,,,,[],,,,
1212151936679600129,1212151936679600129,2020-01-01 04:51:57 India Standard Time,2020-01-01,04:51:57,+0530,4186057409,irishmenopause,The Irish Menopause,,2020 here it comes!! Thank you to all our followers 💞 Let's hope 2020 brings more success and gives more ladies their lives back 🎊💪🇮🇪 #theirishmenopausemission #menopause #perimenopause #anxiety #depression #Empowerment  #KnowYourMenopause #knowledgeispower #hrt  https://t.co/H3GpESjRmT,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/ENJtv9wXYAAaTmR.jpg'],1,0,7,"['theirishmenopausemission', 'menopause', 'perimenopause', 'anxiety', 'depression', 'empowerment', 'knowyourmenopause', 'knowledgeispower', 'hrt']",[],https://twitter.com/IrishMenopause/status/1212151936679600129,False,,1,https://pbs.twimg.com/tweet_video_thumb/ENJtv9wXYAAaTmR.jpg,,,,,,,[],,,,
1212150948614701056,1212150948614701056,2020-01-01 04:48:01 India Standard Time,2020-01-01,04:48:01,+0530,89962967,skypetherapist,Online Mindfulness Therapy,,Therapy through Skype for the treatment of #anxiety #depression #anxietytherapy #depressiontreatment #OCD #PTSD #addiction #phobia #agoraphobia through Mindfulness Therapy. See:  https://t.co/15BnBqqqAJ,en,[],['https://pdmstrong.wordpress.com/therapy-through-skype/'],[],0,0,0,"['anxiety', 'depression', 'anxietytherapy', 'depressiontreatment', 'ocd', 'ptsd', 'addiction', 'phobia', 'agoraphobia']",[],https://twitter.com/SkypeTherapist/status/1212150948614701056,False,,0,,,,,,,,[],,,,
1212150214620041216,1212150214620041216,2020-01-01 04:45:06 India Standard Time,2020-01-01,04:45:06,+0530,89962967,skypetherapist,Online Mindfulness Therapy,,#Mindfulness Therapy is the application of #mindfulness for healing #anxiety and #depression and emotional pain. This is a very powerful approach once you have learned how to do this. Contact me if you would like to learn how. Visit: Online Mindfulness T…  https://t.co/wA24wSaK62,en,[],['https://pdmstrong.wordpress.com'],[],0,0,0,"['mindfulness', 'mindfulness', 'anxiety', 'depression']",[],https://twitter.com/SkypeTherapist/status/1212150214620041216,False,,0,,,,,,,,[],,,,
1212150193287782401,1212150193287782401,2020-01-01 04:45:01 India Standard Time,2020-01-01,04:45:01,+0530,826039503299022848,drawnfromvalor,Drawn from Valor,,Living with #mentalillness this time of year can be particularly difficult. Realistic #NewYearsResolutions. | @nami #depression #mentalhealth  https://t.co/Gf2gqyJBD6,en,"[{'screen_name': 'nami', 'name': 'nami sung', 'id': '15632816'}]",['https://bit.ly/2SvUc0Y'],[],0,1,1,"['mentalillness', 'newyearsresolutions', 'depression', 'mentalhealth']",[],https://twitter.com/DrawnfromValor/status/1212150193287782401,False,,0,,,,,,,,[],,,,
1212149995324919809,1212149995324919809,2020-01-01 04:44:14 India Standard Time,2020-01-01,04:44:14,+0530,868463655372734465,dulleytopbooks,Derek Dulley,,#Love...the #LOVE of #CHRIST #JESUS is the last #HOPE for us ALL as we enter into yet another new year! #Depression #Prayer  Ezekiel 36:26 #LOVE #PRAYER   #NewYearsEve #Prayer  #NewYears #Prayer   #Jesus #JesusSaves #JesusHeals,en,[],[],[],0,0,2,"['love', 'love', 'christ', 'jesus', 'hope', 'depression', 'prayer', 'love', 'prayer', 'newyearseve', 'prayer', 'newyears', 'prayer', 'jesus', 'jesussaves', 'jesusheals']",[],https://twitter.com/DulleyTopBooks/status/1212149995324919809,False,,0,,,,,,,,[],,,,
1212149954904350720,1212109095911620608,2020-01-01 04:44:04 India Standard Time,2020-01-01,04:44:04,+0530,868463655372734465,dulleytopbooks,Derek Dulley,,@DavidRy36485592 #Love...the #LOVE of #CHRIST #JESUS is the last #HOPE for us ALL as we enter into yet another new year! #Depression #Prayer  Ezekiel 36:26 #LOVE #PRAYER   #NewYearsEve #Prayer  #NewYears #Prayer   #Jesus #JesusSaves #JesusHeals,en,[],[],[],0,0,0,"['love', 'love', 'christ', 'jesus', 'hope', 'depression', 'prayer', 'love', 'prayer', 'newyearseve', 'prayer', 'newyears', 'prayer', 'jesus', 'jesussaves', 'jesusheals']",[],https://twitter.com/DulleyTopBooks/status/1212149954904350720,False,,0,,,,,,,,"[{'screen_name': 'DavidRy36485592', 'name': '💯🇺🇸David Ryder⭐⭐⭐', 'id': '1053395491554234368'}]",,,,
1212149939297492992,1212149939297492992,2020-01-01 04:44:00 India Standard Time,2020-01-01,04:44:00,+0530,44375201,martavision,Marta Waller,,How to treat anxiety  https://t.co/YwdR9LuVrD #anxiety #medication #mentalllness #mentalhealth #health #depression #psychiatry #pasadena #joeharaszti,en,[],['https://bit.ly/2Qb1N6K'],[],0,1,0,"['anxiety', 'medication', 'mentalllness', 'mentalhealth', 'health', 'depression', 'psychiatry', 'pasadena', 'joeharaszti']",[],https://twitter.com/martavision/status/1212149939297492992,False,,0,,,,,,,,[],,,,
1212149740160376833,1212149740160376833,2020-01-01 04:43:13 India Standard Time,2020-01-01,04:43:13,+0530,2244228229,scottimann,Scotti Mann Productions,,I’d love to just once get a little good news without a lot of bad. #Depression,en,[],[],[],0,0,1,['depression'],[],https://twitter.com/scottimann/status/1212149740160376833,False,,0,,,,,,,,[],,,,
1212149541601808384,1212149541601808384,2020-01-01 04:42:26 India Standard Time,2020-01-01,04:42:26,+0530,821730270,mapscanada,MAPS Canada,,"How Psychedelic Substances Can Help Treat #Anxiety, #Depression &amp; Other Mental Illnesses - #Psilocybin changed his life, William Richards, author, an expert in #psychedelics, their use in medicine &amp; the mystical experience for over 50 years @hereandnow   https://t.co/Afqe9OuAZC",en,"[{'screen_name': 'hereandnow', 'name': 'here & now', 'id': '94391895'}]",['https://wbur.fm/39rLwBX'],[],0,5,20,"['anxiety', 'depression', 'psilocybin', 'psychedelics']",[],https://twitter.com/MAPSCanada/status/1212149541601808384,False,,0,,,,,,,,[],,,,
1212149501886160896,1212149501886160896,2020-01-01 04:42:16 India Standard Time,2020-01-01,04:42:16,+0530,1688105204,keithpallen,Country Lawyer,,Man can be gratified only by accomplishing tasks and choring. Our inactivity and laziness makes it impossible for us to be happy. #embracework  #crisis #epedemic #depression #opioids,en,[],[],[],0,0,5,"['embracework', 'crisis', 'epedemic', 'depression', 'opioids']",[],https://twitter.com/KeithPAllen/status/1212149501886160896,False,,0,,,,,,,,[],,,,
1212136556238168071,1212133338619744257,2020-01-01 03:50:50 India Standard Time,2020-01-01,03:50:50,+0530,186460461,hopealivecc,Hope Alive,,@samuelbodelawal #Hopelessness can come as a result of  1. Lack of Control 2. Lack of Purpose  #CrossoverService  #TriumphantEntry #TheOasis,en,[],[],[],1,1,1,"['hopelessness', 'crossoverservice', 'triumphantentry', 'theoasis']",[],https://twitter.com/hopealivecc/status/1212136556238168071,False,,0,,,,,,,,"[{'screen_name': 'samuelbodelawal', 'name': 'Samuel Bode-Lawal', 'id': '454062720'}]",,,,
1212130936223076352,1212130936223076352,2020-01-01 03:28:30 India Standard Time,2020-01-01,03:28:30,+0530,552536626,ahughesignite,Anne Hughes Ignite 💜,,"I’m so damn lucky to live in my favourite city 🥰 I have walked the #Clyde so many times during 2019 in #contemplation, #thought, #hopelessness &amp; #anticipation You’re my constant companion on this crazy journey you beautiful river! 2020 I’m ready! #Glasgow #Walking #ignite  https://t.co/HoVAio3KLq",en,[],[],['https://pbs.twimg.com/media/ENJaqCmXYAE9Fk-.jpg'],0,0,7,"['clyde', 'contemplation', 'thought', 'hopelessness', 'anticipation', 'glasgow', 'walking', 'ignite']",[],https://twitter.com/ahughesignite/status/1212130936223076352,False,,1,https://pbs.twimg.com/media/ENJaqCmXYAE9Fk-.jpg,,,,,,,[],,,,
1212022216034004993,1212022216034004993,2019-12-31 20:16:29 India Standard Time,2019-12-31,20:16:29,+0530,838941499324772352,work_is_awful,i h8myslf,,My wife deserves better. My twins deserve better. I am awful. #failure #hopelessness #despair #IReallySuck #HappyNewYear2020,en,[],[],[],0,0,0,"['failure', 'hopelessness', 'despair', 'ireallysuck', 'happynewyear2020']",[],https://twitter.com/work_is_awful/status/1212022216034004993,False,,0,,,,,,,,[],,,,
1211928311976415234,1211928311976415234,2019-12-31 14:03:20 India Standard Time,2019-12-31,14:03:20,+0530,952366107830059009,mattersofhope,AlwaysChooseHope,,"As #Dawn  breaks on the last #morning of 2019, may you look back with #gratitude and look forward with renewed #hope.  Always choose hope over #hopelessness.  #inspiration #ENCOURAGEMENT #hopeful  #MentalHealthMatters #CancerSurvivor #TuesdayThoughts  https://t.co/l6Ko7gjsHI",en,[],[],['https://pbs.twimg.com/media/ENGiX4ZWoAEVd7N.jpg'],0,1,4,"['dawn', 'morning', 'gratitude', 'hope', 'hopelessness', 'inspiration', 'encouragement', 'hopeful', 'mentalhealthmatters', 'cancersurvivor', 'tuesdaythoughts']",[],https://twitter.com/MattersOfHope/status/1211928311976415234,False,,1,https://pbs.twimg.com/media/ENGiX4ZWoAEVd7N.jpg,,,,,,,[],,,,
